	gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	group	FC_4
FBgn0039568	FBgn0039568	1.17114667952093	-0.353540124162227	1.62779255061439	-0.217189914051878	0.828060344514062	NA	No-Change	
FBgn0039576	FBgn0039576	0.275000075314379	1.77531888310277	3.65725509145319	0.485423859891972	0.627375710698421	NA	No-Change	
FBgn0039580	FBgn0039580	2435.64944823596	-0.321478897876563	0.170513291770837	-1.88535975429187	0.059381283730596	0.294277829872297	No-Change	
FBgn0039581	FBgn0039581	2236.46165138202	-0.0447243969545664	0.112995139236018	-0.395808149420911	0.69224656441504	0.919088537127838	No-Change	
FBgn0039584	FBgn0039584	0.487264795025005	-0.358962742233534	2.71832557578667	-0.132052887789076	0.894942459579751	NA	No-Change	
FBgn0039585	FBgn0039585	3.17595095231055	0.278212470287351	0.934178549375971	0.2978150916366	0.765844295473751	NA	No-Change	
FBgn0039588	FBgn0039588	163.043708001332	0.0841585606055545	0.15874929882972	0.53013500674309	0.596018329178858	0.87946327751128	No-Change	
FBgn0039589	FBgn0039589	273.207539677258	0.130706684403699	0.147092410427131	0.888602505215254	0.374216744218441	0.764978097634081	No-Change	
FBgn0039590	FBgn0039590	1455.4073554681	0.421664262726857	0.11591726306149	3.63763128623197	0.00027515694578181	0.00465624867532572	No-Change	
FBgn0039591	FBgn0039591	1.52536381469449	-2.09775864327803	2.09960783896186	-0.999119266155561	0.317736919170565	NA	No-Change	
FBgn0039592	FBgn0039592	0.613587377978093	2.05015099239988	2.17803703086075	0.941283808930316	0.346559437766562	NA	No-Change	
FBgn0039593	FBgn0039593	42.4946506743156	1.93786072175129	0.313148536004125	6.18831161237096	6.08120255869564e-10	3.70909606421738e-08	Up	
FBgn0039594	FBgn0039594	11.8238609291615	0.0926555901571169	0.502638357988192	0.184338478519568	0.853747929623963	0.966494184450789	No-Change	
FBgn0039596	FBgn0039596	0.307277163093589	0.148409359281874	3.56509601859587	0.0416284325885634	0.966794906954417	NA	No-Change	
FBgn0039598	FBgn0039598	0.174687353893076	1.44194664562441	3.79223913201662	0.380236212809084	0.70377008042163	NA	No-Change	
FBgn0039600	FBgn0039600	2096.56340738138	-0.187442725970292	0.0994793580226194	-1.88423739051142	0.0595328720180367	0.294468896714653	No-Change	
FBgn0039601	FBgn0039601	845.482651226168	0.108295522549254	0.128832376052562	0.840592449409381	0.400576290132002	0.780047731098613	No-Change	
FBgn0039602	FBgn0039602	465.885837672565	0.110753369700769	0.132012769432557	0.838959520179986	0.401492025585312	0.781177377076466	No-Change	
FBgn0039609	FBgn0039609	3.19861426970968	0.237372114378256	1.01515187963594	0.233829163044434	0.815117608259889	NA	No-Change	
FBgn0039611	FBgn0039611	8.70754697358338	0.201037809489315	0.663176494341268	0.303143750124928	0.761780314024413	0.944736172410689	No-Change	
FBgn0039612	FBgn0039612	5765.08375463225	-0.299154816374083	0.12107032503537	-2.47091776029085	0.0134766807143269	0.105694078719763	No-Change	
FBgn0039613	FBgn0039613	2832.92179310777	-0.534048368577245	0.123601836957144	-4.32071546608496	1.55524110008651e-05	0.000398348460620346	No-Change	
FBgn0039616	FBgn0039616	0.459541689946381	-0.201450508745167	2.72040267648566	-0.0740517242121706	0.94096922823324	NA	No-Change	
FBgn0039617	FBgn0039617	0.895529328111989	2.40570168821392	1.9530665099812	1.23175615163104	0.218040187367363	NA	No-Change	
FBgn0039620	FBgn0039620	29.8639005494119	-0.340635067861584	0.363731050849632	-0.936502580865455	0.349014484383487	0.74777477851989	No-Change	
FBgn0039621	FBgn0039621	7.60405872320005	-0.182816157997544	0.627852166677091	-0.291177075911196	0.770915894112325	0.94760418422602	No-Change	
FBgn0039622	FBgn0039622	101.954067999696	0.285240149723382	0.235452163950832	1.21145690460907	0.225720341665177	0.623129312869995	No-Change	
FBgn0039623	FBgn0039623	902.664163546873	-0.153660967679206	0.102817348829224	-1.49450427801276	0.135043864602827	0.476213459799083	No-Change	
FBgn0039625	FBgn0039625	535.554473995708	0.082558570415382	0.158783270718905	0.519945017139343	0.603101897872293	0.883249376967138	No-Change	
FBgn0039626	FBgn0039626	581.36467210174	-0.189796217452667	0.12312909768643	-1.54144082121041	0.123209535416987	0.454619709131297	No-Change	
FBgn0039627	FBgn0039627	176.543679986046	-0.0815734096747205	0.163433827649524	-0.499121943406053	0.617693479673955	0.890165351774885	No-Change	
FBgn0039628	FBgn0039628	1.11764830856154	-0.896279591166604	1.79285589979204	-0.499917250053708	0.617133345431079	NA	No-Change	
FBgn0039629	FBgn0039629	3.2142313095846	0.233617321882669	1.03984739769979	0.224665006037852	0.822239889810203	NA	No-Change	
FBgn0039630	FBgn0039630	9.33824384310263	-0.0525676144925431	0.612927333175021	-0.0857648397245363	0.931653357291804	0.987158437598678	No-Change	
FBgn0039631	FBgn0039631	150.068672688908	0.191515021934195	0.173974488480384	1.10082244590585	0.270973940716976	0.677075469908201	No-Change	
FBgn0039632	FBgn0039632	1144.57915165966	0.0261562940004516	0.0979142007063676	0.267134836538074	0.789365346205534	0.952826109137004	No-Change	
FBgn0039633	FBgn0039633	3050.47774170451	-0.150280577901134	0.165807915580406	-0.906353459514165	0.36474879804397	0.756073425383076	No-Change	
FBgn0039634	FBgn0039634	1196.65839775479	-0.0772729646030103	0.125897460647298	-0.61377699125712	0.539362703637771	0.856795390938921	No-Change	
FBgn0039635	FBgn0039635	1846.07076769304	-0.0843575493465121	0.153632146859573	-0.549087876924736	0.58294514444869	0.872882701510794	No-Change	
FBgn0039636	FBgn0039636	808.079711005343	-0.245283785221991	0.119616662617192	-2.0505820832585	0.0403076626569118	0.229347895305569	No-Change	
FBgn0039637	FBgn0039637	3037.39941677664	-0.509113411997214	0.099407204305329	-5.12149411659816	3.03124198786984e-07	1.11025585447692e-05	No-Change	
FBgn0039638	FBgn0039638	680.590831199899	0.11742747181744	0.103685234410073	1.13253803673739	0.257408302409077	0.662439669866221	No-Change	
FBgn0039639	FBgn0039639	38.9483076102389	-0.0511649508589958	0.359013736518301	-0.142515301378691	0.886672993979992	0.976799288962393	No-Change	
FBgn0039640	FBgn0039640	72.0247462362931	-1.79885247018516	0.262377316492561	-6.85597556310154	7.08274848369951e-12	5.82985841211693e-10	Down	
FBgn0039641	FBgn0039641	118.094881100934	0.164071706740357	0.19845297828622	0.826753562265633	0.408376755632979	0.787034552381178	No-Change	
FBgn0039642	FBgn0039642	178.865006247503	0.193111709696429	0.15395420303399	1.25434516168287	0.209716575516543	0.602072456728035	No-Change	
FBgn0039644	FBgn0039644	1048.44917721058	0.414904574348969	0.11791704442155	3.51861409335953	0.000433807235985527	0.00684882261952569	No-Change	
FBgn0039645	FBgn0039645	2.83208663027951	-0.463650261274403	1.01294984558669	-0.457722821415567	0.647151590034506	NA	No-Change	
FBgn0039647	FBgn0039647	7.44161225155768	1.12713658060718	0.69833203017263	1.61404107488603	0.106518517176538	0.420225215738803	No-Change	
FBgn0039648	FBgn0039648	0.599800265583319	-0.464605588378989	2.30497923899535	-0.201566062079367	0.840255979143786	NA	No-Change	
FBgn0039650	FBgn0039650	51.8230130732541	0.48034276718263	0.364514799741485	1.31775929954913	0.187584236614858	0.570866300360555	No-Change	
FBgn0039651	FBgn0039651	74.2280666451171	1.12230821034264	0.252706888195754	4.44114609758189	8.94810150073739e-06	0.000243929274994378	Up	
FBgn0039654	FBgn0039654	773.074048548463	0.291394093736199	0.133686875226949	2.17967615176526	0.0292814755434862	0.185138396021207	No-Change	
FBgn0039655	FBgn0039655	9.26106741329588	-0.391538251339676	0.674795521768128	-0.5802324388783	0.56175788090813	0.864814861468131	No-Change	
FBgn0039656	FBgn0039656	4.65847309533664	-0.345138659166976	0.799892649625919	-0.431481223547166	0.666118502351608	NA	No-Change	
FBgn0039659	FBgn0039659	3.49761687452553	-0.143821175530557	0.940830254086842	-0.152866231613851	0.878503766140533	NA	No-Change	
FBgn0039663	FBgn0039663	213.318635267477	0.0165843441946168	0.199390219958252	0.0831753142059286	0.933712141121392	0.987327660809839	No-Change	
FBgn0039664	FBgn0039664	82.6226034322184	0.116084027395613	0.225945534092301	0.513769957268512	0.60741283464905	0.885275229870147	No-Change	
FBgn0039665	FBgn0039665	2033.28856418199	0.280774319024084	0.220263625964222	1.27471940859491	0.202408574664483	0.59254830663173	No-Change	
FBgn0039666	FBgn0039666	0.652704619119167	1.76383468710003	2.43945890117484	0.723043411901946	0.469653213595542	NA	No-Change	
FBgn0039667	FBgn0039667	14.3352958982737	-0.288512673597042	0.530741092686156	-0.543603420901213	0.586714405209736	0.874075585943421	No-Change	
FBgn0039668	FBgn0039668	2345.02106170621	-0.136832638378783	0.141448670705999	-0.96736602539864	0.33336108787276	0.737218467249862	No-Change	
FBgn0039670	FBgn0039670	0.167018587456651	0.199133464217501	3.80781084362455	0.0522960494613097	0.958292801084791	NA	No-Change	
FBgn0039671	FBgn0039671	0.589830928380889	1.24970856257163	2.53133062772743	0.49369629904632	0.621520679361081	NA	No-Change	
FBgn0039673	FBgn0039673	6.15575438317998	-0.343060695511904	0.742145121171498	-0.462255542380137	0.643898076947778	0.902308743200539	No-Change	
FBgn0039674	FBgn0039674	641.766194375361	-0.0309594425390232	0.103031107899445	-0.300486359607418	0.763806199443691	0.94498528409715	No-Change	
FBgn0039677	FBgn0039677	0.505600805906973	-2.24674363425663	3.04023965820123	-0.739002146819545	0.459905693752651	NA	No-Change	
FBgn0039678	FBgn0039678	1.65169242095967	-0.260094160856199	1.47415984073394	-0.176435521894767	0.859951799931927	NA	No-Change	
FBgn0039679	FBgn0039679	16.4239789727401	-0.254002706670321	1.45128958761115	-0.175018624014532	0.86106499960249	0.968837775519903	No-Change	
FBgn0039680	FBgn0039680	1411.87013850853	0.208094521868104	0.104534623830756	1.99067556989553	0.0465165662110859	0.251670356309883	No-Change	
FBgn0039681	FBgn0039681	0.592944482853511	-1.30474771225484	2.59837739999928	-0.502139416797266	0.615569455085233	NA	No-Change	
FBgn0039682	FBgn0039682	134.782757053531	-0.065470660557645	0.258904641168977	-0.252875577131561	0.800364362851587	0.955443372590109	No-Change	
FBgn0039683	FBgn0039683	4.3049149341479	-0.399072961740838	0.886883592711592	-0.44997220043354	0.652730485687725	NA	No-Change	
FBgn0039685	FBgn0039685	1.41157964144465	1.05630400790861	1.61103702304343	0.655667121735744	0.512038327755542	NA	No-Change	
FBgn0039686	FBgn0039686	1.02969121047061	0.42900496756962	1.88819932538846	0.227203220444622	0.820265723623594	NA	No-Change	
FBgn0039687	FBgn0039687	591.815432974372	-0.134072856598466	0.167932923203205	-0.798371480952742	0.424654948066151	0.798645021952206	No-Change	
FBgn0039688	FBgn0039688	9.40778310012125	0.209797480050728	0.57394634810277	0.365535002956691	0.714712083196783	0.926928107900004	No-Change	
FBgn0039689	FBgn0039689	621.796919316695	0.247708939839964	0.138366806777608	1.79023384010081	0.0734163270786389	0.333896627716491	No-Change	
FBgn0039690	FBgn0039690	275.463294714094	0.209234956831647	0.160259795292947	1.30559855295694	0.191689112700094	0.575474609586189	No-Change	
FBgn0039691	FBgn0039691	2627.98799925288	0.00281419194397449	0.0929433851097532	0.0302785608750028	0.97584489467575	0.993505830899075	No-Change	
FBgn0039694	FBgn0039694	94.7411574935797	-0.4166964038991	0.213267374288428	-1.95386849624523	0.0507167711371097	0.267564894648672	No-Change	
FBgn0039695	FBgn0039695	15.4265282974011	0.305361470692577	0.476799863262887	0.640439509782775	0.521886903487819	0.850712779805755	No-Change	
FBgn0039696	FBgn0039696	718.401340558908	0.339268833886417	0.116085723885475	2.92257154911766	0.00347153850496836	0.037208221801671	No-Change	
FBgn0039697	FBgn0039697	2265.69871437304	0.113446956141253	0.110280218452916	1.02871537373394	0.303613443478916	0.710666696249103	No-Change	
FBgn0039698	FBgn0039698	511.626576083418	-0.0430875181215421	0.172129136234147	-0.25032088735361	0.80233920477437	0.956020078101599	No-Change	
FBgn0039702	FBgn0039702	388.651400837545	0.0367908338195125	0.124677452034862	0.295088111114311	0.767926571523318	0.94688385684853	No-Change	
FBgn0039703	FBgn0039703	0.753261685849492	-1.5356152705776	2.41920924549524	-0.634759177378739	0.525585491545821	NA	No-Change	
FBgn0039704	FBgn0039704	10.0435590862164	-0.283194675717784	0.602420518005787	-0.470094671833644	0.638287380716874	0.900118729208027	No-Change	
FBgn0039705	FBgn0039705	1144.56005398566	-0.0191621677288086	0.10267539198546	-0.186628629881659	0.851951817721799	0.965570558700118	No-Change	
FBgn0039707	FBgn0039707	1.01962561275169	-1.09204349124334	1.82504650581855	-0.598364747288208	0.549596582695848	NA	No-Change	
FBgn0039709	FBgn0039709	5.10845871888892	-1.27340786909965	0.885868660490073	-1.43746801968949	0.150585053503442	NA	No-Change	
FBgn0039710	FBgn0039710	851.526786483861	-0.117190702790564	0.152396488402101	-0.768985585031025	0.441901867971146	0.807771461116726	No-Change	
FBgn0039711	FBgn0039711	480.059555355482	0.144975451664797	0.116643294868602	1.24289571747875	0.2139062640167	0.60501299212768	No-Change	
FBgn0039712	FBgn0039712	919.929806129505	0.0153922644611188	0.11812084500533	0.130309467904875	0.896321589637046	0.97840504227648	No-Change	
FBgn0039713	FBgn0039713	79986.6530521854	-0.149297680796176	0.176399856063544	-0.846359425272973	0.397352266197647	0.77692631753313	No-Change	
FBgn0039714	FBgn0039714	2309.89452329995	-0.613380670184869	0.118344742331898	-5.18299890724882	2.18346318507197e-07	8.3761994945883e-06	No-Change	
FBgn0039718	FBgn0039718	0.174687353893076	1.44194664562441	3.79223913201662	0.380236212809084	0.70377008042163	NA	No-Change	
FBgn0039719	FBgn0039719	0.376748140750255	-0.322029831436278	2.91820438264959	-0.110352048455184	0.912130180578572	NA	No-Change	
FBgn0039722	FBgn0039722	0.622829823563615	-1.33736952404112	2.33332038538881	-0.573161547987877	0.566535317036472	NA	No-Change	
FBgn0039723	FBgn0039723	0.67477777404493	0.529832228437294	2.27198085152103	0.233202770209347	0.815603954833867	NA	No-Change	
FBgn0039726	FBgn0039726	334.202459301343	0.127769768322139	0.146594423607074	0.871586825598547	0.38343382036977	0.770274672172287	No-Change	
FBgn0039727	FBgn0039727	1230.4139593251	0.00728894332581516	0.16098758228298	0.0452764320232031	0.963886972690373	0.991548546493718	No-Change	
FBgn0039728	FBgn0039728	3.72075894639848	-0.970486258598212	1.0789361701092	-0.899484404624221	0.368394699002183	NA	No-Change	
FBgn0039730	FBgn0039730	420.616792513168	-0.0198700577300648	0.163763259115593	-0.121334039377168	0.903426459656254	0.980446687783631	No-Change	
FBgn0039731	FBgn0039731	112.984119500525	0.380215776930868	0.189493691426227	2.00648250645797	0.0448047933391278	0.245860865973544	No-Change	
FBgn0039732	FBgn0039732	131.488348949943	-0.0108704022442367	0.206812357737844	-0.0525616668323855	0.958081160163644	0.990713460870893	No-Change	
FBgn0039733	FBgn0039733	652.671241580876	-0.1303517030816	0.134400931718871	-0.969872019594768	0.332110288598601	0.73636137809914	No-Change	
FBgn0039734	FBgn0039734	5.36959753796016	0.365176802727127	0.789037117737741	0.462813211847537	0.643498260305901	NA	No-Change	
FBgn0039735	FBgn0039735	1308.45124213296	0.368776320198819	0.124564810815568	2.96051764366128	0.00307122529652768	0.0338153870960541	No-Change	
FBgn0039736	FBgn0039736	28.4195135828349	-0.227010914930378	0.332707371226992	-0.682314053016573	0.495040388869876	0.835214411311206	No-Change	
FBgn0039737	FBgn0039737	4018.60357723617	-0.140052288886494	0.162172418978951	-0.863601158373744	0.387807027603951	0.77151542569504	No-Change	
FBgn0039738	FBgn0039738	629.942711178576	0.279772757135021	0.129608064757808	2.15860608410301	0.0308807403483573	0.191519324559892	No-Change	
FBgn0039740	FBgn0039740	404.527483938098	0.0226472748265387	0.138292536425126	0.163763536427726	0.869917297793794	0.971512731337442	No-Change	
FBgn0039741	FBgn0039741	521.270742907667	-0.268718305727108	0.124000523347929	-2.1670739644632	0.0302292147715828	0.18909500916729	No-Change	
FBgn0039742	FBgn0039742	14.7574705745009	0.329687226577114	0.50929564365987	0.647339577083235	0.517412192440514	0.848311848290597	No-Change	
FBgn0039743	FBgn0039743	1087.04796024954	-0.0667314232587796	0.106146353976879	-0.628673720373998	0.5295626862052	0.852084352561717	No-Change	
FBgn0039744	FBgn0039744	2.10966712196133	0.902814684519771	1.16257819629476	0.776562546413758	0.437416905841319	NA	No-Change	
FBgn0039747	FBgn0039747	7.34486580582722	0.396879774389548	0.654972236181071	0.605949004348068	0.544548617010553	0.857364782600491	No-Change	
FBgn0039748	FBgn0039748	0.277391822383485	0.147407319358415	3.68497048825653	0.0400023066204143	0.968091287349352	NA	No-Change	
FBgn0039749	FBgn0039749	0.528400852449643	-1.15533042813051	2.66220158979725	-0.433975560888496	0.664306188127926	NA	No-Change	
FBgn0039751	FBgn0039751	211.723928821352	0.123623775731978	0.147841172428829	0.836193150399226	0.403046251170592	0.782094525181188	No-Change	
FBgn0039752	FBgn0039752	1.39121303986135	0.929069832998449	1.54257321119409	0.602285730269662	0.546983957796754	NA	No-Change	
FBgn0039754	FBgn0039754	4.6219200502057	0.744344060320866	0.872636596591738	0.852982860480588	0.393668809016891	NA	No-Change	
FBgn0039755	FBgn0039755	10.7164430379569	1.0251655067304	0.564856146606183	1.81491431560032	0.0695370782110748	0.32413261862243	No-Change	
FBgn0039756	FBgn0039756	1726.63146839717	0.424080633515227	0.141706356823334	2.99267190987015	0.00276546868528043	0.0310950179228216	No-Change	
FBgn0039757	FBgn0039757	40314.8683060229	-0.127357323524537	0.150915885175384	-0.843896077450901	0.398727480321015	0.779076187638064	No-Change	
FBgn0039758	FBgn0039758	0.992727265797453	0.487281372254888	1.73826203888357	0.280326763948578	0.779226818947713	NA	No-Change	
FBgn0039759	FBgn0039759	14.2505984327797	1.96536894366394	0.545570634188099	3.60240969822128	0.000315280939409395	0.00523082544875313	Up	
FBgn0039760	FBgn0039760	2.43781589612058	0.762929844358505	1.12731840256498	0.676765182421057	0.498554952321039	NA	No-Change	
FBgn0039761	FBgn0039761	0.167018587456651	0.199133464217501	3.80781084362455	0.0522960494613097	0.958292801084791	NA	No-Change	
FBgn0039764	FBgn0039764	100.509800619339	-0.248648934667123	0.349751858525891	-0.710929559359914	0.477127887562423	0.826603581909829	No-Change	
FBgn0039765	FBgn0039765	105.415419847504	0.189316060431411	0.235435974867689	0.8041084653176	0.421334336045837	0.795739028958923	No-Change	
FBgn0039766	FBgn0039766	65.1530352264925	0.336993041808079	0.377885515833924	0.891786077231348	0.372507605682311	0.764843639978061	No-Change	
FBgn0039767	FBgn0039767	1293.67639876795	0.0318340842844299	0.127418006476189	0.249839760994681	0.80271126974458	0.956020078101599	No-Change	
FBgn0039768	FBgn0039768	1.44725712239231	-0.998304867485426	1.72583932812629	-0.57844600665652	0.562963040560965	NA	No-Change	
FBgn0039769	FBgn0039769	0.867131574461273	-0.0324279101906315	1.84986637651961	-0.0175298662661474	0.986013906669219	NA	No-Change	
FBgn0039770	FBgn0039770	0.377704543804788	0.268080671182155	3.32999393178878	0.080504852763545	0.935835736817258	NA	No-Change	
FBgn0039773	FBgn0039773	353.957288219133	0.0356182017905551	0.160907046208648	0.221358869172012	0.824813015676408	0.962483992258816	No-Change	
FBgn0039774	FBgn0039774	496.813358660452	0.10647561712859	0.255616356320547	0.416544616554459	0.677011526408185	0.9135325779312	No-Change	
FBgn0039776	FBgn0039776	3224.61685496929	-0.467180465419727	0.134156778197593	-3.48234708448083	0.000497039004567121	0.0077461336042648	No-Change	
FBgn0039779	FBgn0039779	0.174687353893076	1.44194664562441	3.79223913201662	0.380236212809084	0.70377008042163	NA	No-Change	
FBgn0039782	FBgn0039782	0.489656542094111	-2.16670506770127	2.69395159491786	-0.804285077649042	0.421232353718593	NA	No-Change	
FBgn0039784	FBgn0039784	0.693262288488205	1.55178264236269	2.13529760335509	0.726728976759232	0.467391998818446	NA	No-Change	
FBgn0039787	FBgn0039787	0.493386995933527	-0.344932316254978	3.06600371480404	-0.112502249944933	0.910425185871749	NA	No-Change	
FBgn0039788	FBgn0039788	17.2207108895371	1.79468093366057	0.472779350300396	3.79602225122619	0.000147036306924221	0.00274575729097697	Up	
FBgn0039789	FBgn0039789	199.010394009405	0.0657718726555495	0.164412305901907	0.400042273567957	0.689125380857001	0.919088537127838	No-Change	
FBgn0039790	FBgn0039790	654.37532995619	-0.112782976697788	0.121345404803648	-0.929437557856311	0.352662371309716	0.74832267449397	No-Change	
FBgn0039795	FBgn0039795	1.1996183288965	0.733137529418014	1.81975658577641	0.402876700734794	0.687038932299429	NA	No-Change	
FBgn0039797	FBgn0039797	244.494727701008	-0.478084517712317	0.153467267285346	-3.11522141606523	0.00183806880692562	0.0223974341822579	No-Change	
FBgn0039798	FBgn0039798	35.2912027786151	-0.00752256482717281	0.338842509336441	-0.0222007706232147	0.982287802874641	0.995438201383123	No-Change	
FBgn0039799	FBgn0039799	5.52895164769723	0.356822202009034	0.756120139206565	0.471912046124662	0.636989569429686	NA	No-Change	
FBgn0039800	FBgn0039800	65.7119310951186	-0.679784153908458	0.317445365722169	-2.14142094140196	0.0322401076671517	0.197855912906746	No-Change	
FBgn0039801	FBgn0039801	145.418793833027	-0.545709435631646	0.223499245305911	-2.44166120062157	0.0146198596813577	0.112679245798682	No-Change	
FBgn0039802	FBgn0039802	965.474501486514	-0.0407343356471416	0.131079585175755	-0.310760333827147	0.755982826628961	0.943120259225324	No-Change	
FBgn0039804	FBgn0039804	975.517454723	-0.404912461850212	0.128351438167061	-3.15471698356181	0.00160653865593265	0.020029756948525	No-Change	
FBgn0039806	FBgn0039806	1.09006353861744	-3.38245524851115	1.88054856268249	-1.79865349698084	0.0720735092787539	NA	No-Change	
FBgn0039807	FBgn0039807	2.09745368871565	-1.72572369778881	1.3311583630284	-1.29640750921835	0.194835126354748	NA	No-Change	
FBgn0039808	FBgn0039808	38.2627790246649	-0.969364424491815	0.345422159646588	-2.80631800080111	0.00501112115874243	0.0503965423295591	No-Change	
FBgn0039809	FBgn0039809	582.995876037301	-0.877387192629539	0.145404049776602	-6.03413174514431	1.59819640632114e-09	9.28048570739085e-08	No-Change	
FBgn0039817	FBgn0039817	0.167018587456651	0.199133464217501	3.80781084362455	0.0522960494613097	0.958292801084791	NA	No-Change	
FBgn0039818	FBgn0039818	3.68996135905054	1.24937795264159	1.02233615742042	1.22208135120062	0.221676864606018	NA	No-Change	
FBgn0039821	FBgn0039821	3.82602718895193	0.547478711763178	1.06985712970167	0.511730675586415	0.608839514133575	NA	No-Change	
FBgn0039827	FBgn0039827	261.916235943103	-4.16251610025877	0.232588756818671	-17.8964630844298	1.25652936998066e-71	1.77547599978268e-68	Down	FBgn0039827
FBgn0039828	FBgn0039828	822.315163845591	-0.19899393949553	0.126233468064236	-1.57639604256352	0.1149345598503	0.437153521045689	No-Change	
FBgn0039829	FBgn0039829	146.373764387366	-0.320285932876639	0.213709748018853	-1.49869594553255	0.133952529034124	0.474769875063255	No-Change	
FBgn0039830	FBgn0039830	10229.3258087787	-0.0588450275399209	0.133217556868841	-0.441721263495747	0.658690920792342	0.905979928624113	No-Change	
FBgn0039831	FBgn0039831	1787.20140000388	-0.0498708015488144	0.167726018881609	-0.297334914888882	0.766210828070437	0.945826354161498	No-Change	
FBgn0039832	FBgn0039832	4.04246729043491	0.944919348519884	0.91557926969427	1.0320453725819	0.302050862735323	NA	No-Change	
FBgn0039833	FBgn0039833	8.22640924407374	-0.00910687667234625	0.669658828769544	-0.0135992781414972	0.989149680377547	0.997029755478567	No-Change	
FBgn0039835	FBgn0039835	192.750875654678	0.376547955271312	0.266268726824465	1.41416515473688	0.157313416403868	0.517942968649319	No-Change	
FBgn0039836	FBgn0039836	51.0909225503512	0.0809919377706129	0.290812639345591	0.278502124092224	0.780626934726418	0.950875577756678	No-Change	
FBgn0039838	FBgn0039838	0.239024731530338	-1.52068180267249	3.79478235603523	-0.400729649291742	0.688619179150368	NA	No-Change	
FBgn0039840	FBgn0039840	2.16339500435835	0.737192335891284	1.22308234872249	0.602733198350285	0.54668619266666	NA	No-Change	
FBgn0039844	FBgn0039844	582.557793389676	0.399988688015417	0.198836192469586	2.01164930311467	0.0442569182654893	0.244004836148082	No-Change	
FBgn0039846	FBgn0039846	575.469708287255	-0.25042362514815	0.122396867353438	-2.04599701416391	0.0407566644418279	0.231127091062085	No-Change	
FBgn0039848	FBgn0039848	29.0919648144956	-0.511300717021848	0.351534862467188	-1.45448082569499	0.145813045689123	0.497514007133682	No-Change	
FBgn0039849	FBgn0039849	941.30315172177	-0.0236829303399997	0.135043414255445	-0.175372716030428	0.86078677778723	0.968837775519903	No-Change	
FBgn0039851	FBgn0039851	3.3247942288114	1.1539798865247	1.05940099746959	1.08927581650482	0.276032273913849	NA	No-Change	
FBgn0039852	FBgn0039852	3.32267246180696	0.467284163965475	1.02708050282468	0.45496352299586	0.649135481499911	NA	No-Change	
FBgn0039854	FBgn0039854	233.503540839176	0.0697212261989072	0.147634295861681	0.472256299201842	0.636743858936274	0.899719072676956	No-Change	
FBgn0039855	FBgn0039855	10.5830421034307	0.186169587580002	0.55220272084445	0.3371399316818	0.736011416567275	0.936922641089694	No-Change	
FBgn0039856	FBgn0039856	15.2827505896812	-0.47031467478374	0.513743164823302	-0.915466534616575	0.359946763201516	0.753950654551905	No-Change	
FBgn0039857	FBgn0039857	41677.4255371572	-0.232187553985272	0.145176859636731	-1.59934272284345	0.109744471547967	0.427627353814708	No-Change	
FBgn0039858	FBgn0039858	18040.4258951013	-0.047354294994238	0.127999303394178	-0.369957443037082	0.711414199698568	0.924773012119665	No-Change	
FBgn0039859	FBgn0039859	78.4265089933355	0.289787986234591	0.315584292893554	0.918258584980769	0.358483503905297	0.753028529759442	No-Change	
FBgn0039860	FBgn0039860	150.697372970982	0.0727089336768876	0.171837339401408	0.423126509815432	0.672202961691023	0.912781999846968	No-Change	
FBgn0039861	FBgn0039861	302.032040960311	-0.253711520528337	0.134583101166177	-1.8851662528943	0.0594073954723813	0.294277829872297	No-Change	
FBgn0039862	FBgn0039862	30.1120549654763	0.246340349650351	0.348886506805276	0.70607588670043	0.480140946352172	0.828369758263328	No-Change	
FBgn0039863	FBgn0039863	2271.11693562768	0.0562452410122298	0.127406455154556	0.441463040031992	0.658877813029618	0.90603123433115	No-Change	
FBgn0039864	FBgn0039864	0.851273402738121	-1.60740023532617	2.15452802683818	-0.746056776845495	0.455633118031791	NA	No-Change	
FBgn0039867	FBgn0039867	335.143611960428	-0.0769805190824468	0.130632347306801	-0.589291401934712	0.555665811635675	0.861388690994195	No-Change	
FBgn0039868	FBgn0039868	272.364867382419	-0.136991207166876	0.208070195393528	-0.658389381082581	0.510287957066118	0.843568196416945	No-Change	
FBgn0039869	FBgn0039869	1662.5481434771	0.386679140538134	0.142288003201234	2.71758076463597	0.00657611036118753	0.062015866120298	No-Change	
FBgn0039870	FBgn0039870	232.420406388031	0.36084797134923	0.186630453781253	1.93348922449803	0.0531759592345458	0.275016431710692	No-Change	
FBgn0039872	FBgn0039872	6.08920291541377	-0.293010421102639	0.757698001234707	-0.386711355480896	0.698969908533444	0.920530458010445	No-Change	
FBgn0039873	FBgn0039873	1.66009476921738	0.509494554385963	1.43655880011093	0.354663209293362	0.722841916146619	NA	No-Change	
FBgn0039874	FBgn0039874	882.084998896202	-0.351741866061841	0.106060658065391	-3.31642168243928	0.000911781388841107	0.0126930749008127	No-Change	
FBgn0039875	FBgn0039875	1551.52728803054	-0.0713967720358691	0.102941090478064	-0.693569222011332	0.487952400956295	0.831857613165153	No-Change	
FBgn0039876	FBgn0039876	277.607768916934	0.518468696598611	0.145772233157488	3.5567040812119	0.00037553676664325	0.00604136756660621	No-Change	
FBgn0039877	FBgn0039877	564.28319269087	-0.0150706933984311	0.134717398084018	-0.111868946496666	0.910927319117903	0.982507999494021	No-Change	
